IC_L_7: t= 0.10, L= 453.00, L_straight= 451.00, slack=  2.00, T_bat= 1.65, Fy= 0.04, desired=  0.00, ret=  0.00, exp=PILOT_ASC_HOLD_ACC
IC_L_7: t= 232.50, L= 523.63, L_straight= 450.37, slack= 73.26, T_bat= 18.25, Fy=-0.15, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 232.60, L= 523.64, L_straight= 450.31, slack= 73.32, T_bat= 54.03, Fy=-0.09, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 232.70, L= 523.65, L_straight= 450.26, slack= 73.39, T_bat= 18.22, Fy=-0.15, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 232.80, L= 523.66, L_straight= 450.20, slack= 73.46, T_bat= 54.07, Fy=-0.09, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 232.90, L= 523.67, L_straight= 450.14, slack= 73.53, T_bat= 18.19, Fy=-0.15, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 233.00, L= 523.68, L_straight= 450.09, slack= 73.59, T_bat= 54.10, Fy=-0.09, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 233.10, L= 523.69, L_straight= 450.03, slack= 73.66, T_bat= 18.16, Fy=-0.15, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 233.20, L= 523.70, L_straight= 449.97, slack= 73.73, T_bat= 54.14, Fy=-0.09, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 233.30, L= 523.71, L_straight= 449.92, slack= 73.79, T_bat= 18.12, Fy=-0.15, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 233.40, L= 523.72, L_straight= 449.86, slack= 73.86, T_bat= 54.17, Fy=-0.09, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 233.50, L= 523.73, L_straight= 449.81, slack= 73.93, T_bat= 18.09, Fy=-0.15, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 233.60, L= 523.74, L_straight= 449.75, slack= 73.99, T_bat= 54.21, Fy=-0.09, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 233.70, L= 523.76, L_straight= 449.69, slack= 74.06, T_bat= 18.06, Fy=-0.15, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 233.80, L= 523.76, L_straight= 449.64, slack= 74.13, T_bat= 54.24, Fy=-0.09, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 233.90, L= 523.78, L_straight= 449.58, slack= 74.20, T_bat= 18.03, Fy=-0.15, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 234.00, L= 523.79, L_straight= 449.53, slack= 74.26, T_bat= 54.28, Fy=-0.09, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 234.10, L= 523.80, L_straight= 449.47, slack= 74.33, T_bat= 18.00, Fy=-0.15, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 234.20, L= 523.81, L_straight= 449.41, slack= 74.39, T_bat= 54.31, Fy=-0.09, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 234.30, L= 523.82, L_straight= 449.36, slack= 74.46, T_bat= 17.97, Fy=-0.15, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 234.40, L= 523.83, L_straight= 449.30, slack= 74.53, T_bat= 54.35, Fy=-0.09, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 234.50, L= 523.84, L_straight= 449.25, slack= 74.60, T_bat= 17.93, Fy=-0.15, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 234.60, L= 523.85, L_straight= 449.19, slack= 74.66, T_bat= 54.38, Fy=-0.09, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 234.70, L= 523.86, L_straight= 449.13, slack= 74.73, T_bat= 17.90, Fy=-0.15, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 234.80, L= 523.87, L_straight= 449.08, slack= 74.80, T_bat= 54.42, Fy=-0.09, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 234.90, L= 523.89, L_straight= 449.02, slack= 74.86, T_bat= 17.87, Fy=-0.15, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 235.00, L= 523.89, L_straight= 448.96, slack= 74.93, T_bat= 54.45, Fy=-0.09, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 235.10, L= 523.91, L_straight= 448.91, slack= 75.00, T_bat= 17.84, Fy=-0.15, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 235.20, L= 523.92, L_straight= 448.85, slack= 75.06, T_bat= 54.49, Fy=-0.09, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 235.30, L= 523.93, L_straight= 448.80, slack= 75.13, T_bat= 17.81, Fy=-0.15, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 235.40, L= 523.94, L_straight= 448.74, slack= 75.20, T_bat= 54.52, Fy=-0.09, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 235.50, L= 523.95, L_straight= 448.68, slack= 75.27, T_bat= 17.77, Fy=-0.15, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 235.60, L= 523.96, L_straight= 448.63, slack= 75.33, T_bat= 54.56, Fy=-0.09, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 235.70, L= 523.97, L_straight= 448.57, slack= 75.40, T_bat= 17.74, Fy=-0.15, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 235.80, L= 523.98, L_straight= 448.52, slack= 75.46, T_bat= 54.59, Fy=-0.09, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 235.90, L= 523.99, L_straight= 448.46, slack= 75.53, T_bat= 17.71, Fy=-0.15, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 236.00, L= 524.00, L_straight= 448.40, slack= 75.60, T_bat= 54.63, Fy=-0.09, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 236.10, L= 524.02, L_straight= 448.35, slack= 75.67, T_bat= 17.68, Fy=-0.15, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 236.20, L= 524.02, L_straight= 448.29, slack= 75.73, T_bat= 54.66, Fy=-0.09, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 236.30, L= 524.04, L_straight= 448.24, slack= 75.80, T_bat= 17.65, Fy=-0.15, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 236.40, L= 524.05, L_straight= 448.18, slack= 75.87, T_bat= 54.70, Fy=-0.09, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 236.50, L= 524.06, L_straight= 448.12, slack= 75.94, T_bat= 17.61, Fy=-0.15, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 236.60, L= 524.07, L_straight= 448.07, slack= 76.00, T_bat= 54.73, Fy=-0.09, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 236.70, L= 524.08, L_straight= 448.01, slack= 76.07, T_bat= 17.58, Fy=-0.15, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 236.80, L= 524.09, L_straight= 447.95, slack= 76.13, T_bat= 54.77, Fy=-0.09, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 236.90, L= 524.10, L_straight= 447.90, slack= 76.20, T_bat= 17.55, Fy=-0.16, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 237.00, L= 524.11, L_straight= 447.84, slack= 76.27, T_bat= 54.80, Fy=-0.09, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 237.10, L= 524.12, L_straight= 447.79, slack= 76.34, T_bat= 17.52, Fy=-0.16, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 237.20, L= 524.13, L_straight= 447.73, slack= 76.40, T_bat= 54.84, Fy=-0.09, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 237.30, L= 524.14, L_straight= 447.67, slack= 76.47, T_bat= 17.49, Fy=-0.16, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 237.40, L= 524.15, L_straight= 447.62, slack= 76.53, T_bat= 54.87, Fy=-0.09, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 237.50, L= 524.17, L_straight= 447.56, slack= 76.60, T_bat= 17.45, Fy=-0.16, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 237.60, L= 524.17, L_straight= 447.51, slack= 76.67, T_bat= 54.91, Fy=-0.09, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 237.70, L= 524.19, L_straight= 447.45, slack= 76.74, T_bat= 17.42, Fy=-0.16, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 237.80, L= 524.20, L_straight= 447.39, slack= 76.80, T_bat= 54.94, Fy=-0.09, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 237.90, L= 524.21, L_straight= 447.34, slack= 76.87, T_bat= 17.39, Fy=-0.16, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 238.00, L= 524.22, L_straight= 447.28, slack= 76.94, T_bat= 54.98, Fy=-0.09, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 238.10, L= 524.23, L_straight= 447.23, slack= 77.01, T_bat= 17.36, Fy=-0.16, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 238.20, L= 524.24, L_straight= 447.17, slack= 77.07, T_bat= 55.01, Fy=-0.10, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 238.30, L= 524.25, L_straight= 447.11, slack= 77.14, T_bat= 17.33, Fy=-0.16, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 238.40, L= 524.26, L_straight= 447.06, slack= 77.20, T_bat= 55.05, Fy=-0.10, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 238.50, L= 524.27, L_straight= 447.00, slack= 77.27, T_bat= 17.29, Fy=-0.16, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 238.60, L= 524.28, L_straight= 446.95, slack= 77.34, T_bat= 55.08, Fy=-0.10, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 238.70, L= 524.30, L_straight= 446.89, slack= 77.41, T_bat= 17.26, Fy=-0.16, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 238.80, L= 524.30, L_straight= 446.83, slack= 77.47, T_bat= 55.12, Fy=-0.10, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 238.90, L= 524.32, L_straight= 446.78, slack= 77.54, T_bat= 17.23, Fy=-0.16, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 239.00, L= 524.33, L_straight= 446.72, slack= 77.61, T_bat= 55.15, Fy=-0.10, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 239.10, L= 524.34, L_straight= 446.66, slack= 77.67, T_bat= 17.20, Fy=-0.16, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 239.20, L= 524.35, L_straight= 446.61, slack= 77.74, T_bat= 55.19, Fy=-0.10, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 239.30, L= 524.36, L_straight= 446.55, slack= 77.81, T_bat= 17.17, Fy=-0.16, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 239.40, L= 524.37, L_straight= 446.50, slack= 77.87, T_bat= 55.22, Fy=-0.10, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 239.50, L= 524.38, L_straight= 446.44, slack= 77.94, T_bat= 17.14, Fy=-0.16, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 239.60, L= 524.39, L_straight= 446.38, slack= 78.01, T_bat= 55.26, Fy=-0.10, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 239.70, L= 524.40, L_straight= 446.33, slack= 78.08, T_bat= 17.10, Fy=-0.16, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 239.80, L= 524.41, L_straight= 446.27, slack= 78.14, T_bat= 55.29, Fy=-0.10, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 239.90, L= 524.43, L_straight= 446.22, slack= 78.21, T_bat= 17.07, Fy=-0.16, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 240.00, L= 524.43, L_straight= 446.16, slack= 78.27, T_bat= 55.33, Fy=-0.10, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 240.10, L= 524.45, L_straight= 446.10, slack= 78.34, T_bat= 17.04, Fy=-0.16, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 240.20, L= 524.46, L_straight= 446.05, slack= 78.41, T_bat= 55.36, Fy=-0.10, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 240.30, L= 524.47, L_straight= 445.99, slack= 78.48, T_bat= 17.01, Fy=-0.16, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 240.40, L= 524.48, L_straight= 445.94, slack= 78.54, T_bat= 55.40, Fy=-0.10, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 240.50, L= 524.49, L_straight= 445.88, slack= 78.61, T_bat= 16.98, Fy=-0.16, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 240.60, L= 524.50, L_straight= 445.82, slack= 78.68, T_bat= 55.43, Fy=-0.10, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 240.70, L= 524.51, L_straight= 445.77, slack= 78.74, T_bat= 16.94, Fy=-0.16, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 240.80, L= 524.52, L_straight= 445.71, slack= 78.81, T_bat= 55.47, Fy=-0.10, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 240.90, L= 524.53, L_straight= 445.66, slack= 78.88, T_bat= 16.91, Fy=-0.16, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 241.00, L= 524.54, L_straight= 445.60, slack= 78.94, T_bat= 55.50, Fy=-0.10, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 241.10, L= 524.56, L_straight= 445.54, slack= 79.01, T_bat= 16.88, Fy=-0.16, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 241.20, L= 524.56, L_straight= 445.49, slack= 79.08, T_bat= 55.54, Fy=-0.10, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 241.30, L= 524.58, L_straight= 445.43, slack= 79.15, T_bat= 16.85, Fy=-0.16, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 241.40, L= 524.58, L_straight= 445.37, slack= 79.21, T_bat= 55.57, Fy=-0.10, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 241.50, L= 524.60, L_straight= 445.32, slack= 79.28, T_bat= 16.82, Fy=-0.16, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 241.60, L= 524.61, L_straight= 445.26, slack= 79.34, T_bat= 55.61, Fy=-0.10, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 241.70, L= 524.62, L_straight= 445.21, slack= 79.41, T_bat= 16.79, Fy=-0.16, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 241.80, L= 524.63, L_straight= 445.15, slack= 79.48, T_bat= 55.64, Fy=-0.10, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 241.90, L= 524.64, L_straight= 445.09, slack= 79.55, T_bat= 16.75, Fy=-0.16, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 242.00, L= 524.65, L_straight= 445.04, slack= 79.61, T_bat= 55.67, Fy=-0.10, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 242.10, L= 524.66, L_straight= 444.98, slack= 79.68, T_bat= 16.72, Fy=-0.16, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 242.20, L= 524.67, L_straight= 444.93, slack= 79.75, T_bat= 55.71, Fy=-0.10, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 242.30, L= 524.68, L_straight= 444.87, slack= 79.81, T_bat= 16.69, Fy=-0.16, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 242.40, L= 524.69, L_straight= 444.81, slack= 79.88, T_bat= 55.74, Fy=-0.10, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 242.50, L= 524.71, L_straight= 444.76, slack= 79.95, T_bat= 16.66, Fy=-0.16, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 242.60, L= 524.71, L_straight= 444.70, slack= 80.01, T_bat= 55.78, Fy=-0.10, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 242.70, L= 524.73, L_straight= 444.65, slack= 80.08, T_bat= 16.63, Fy=-0.16, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 242.80, L= 524.74, L_straight= 444.59, slack= 80.15, T_bat= 55.81, Fy=-0.10, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 242.90, L= 524.75, L_straight= 444.53, slack= 80.22, T_bat= 16.60, Fy=-0.16, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 243.00, L= 524.76, L_straight= 444.48, slack= 80.28, T_bat= 55.85, Fy=-0.10, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 243.10, L= 524.77, L_straight= 444.42, slack= 80.35, T_bat= 16.56, Fy=-0.16, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 243.20, L= 524.78, L_straight= 444.37, slack= 80.41, T_bat= 55.88, Fy=-0.10, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 243.30, L= 524.79, L_straight= 444.31, slack= 80.48, T_bat= 16.53, Fy=-0.16, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 243.40, L= 524.80, L_straight= 444.25, slack= 80.55, T_bat= 55.92, Fy=-0.10, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 243.50, L= 524.81, L_straight= 444.20, slack= 80.62, T_bat= 16.50, Fy=-0.16, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 243.60, L= 524.82, L_straight= 444.14, slack= 80.68, T_bat= 55.95, Fy=-0.10, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 243.70, L= 524.84, L_straight= 444.08, slack= 80.75, T_bat= 16.47, Fy=-0.16, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 243.80, L= 524.84, L_straight= 444.03, slack= 80.82, T_bat= 55.99, Fy=-0.10, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 243.90, L= 524.86, L_straight= 443.97, slack= 80.88, T_bat= 16.44, Fy=-0.16, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 244.00, L= 524.87, L_straight= 443.92, slack= 80.95, T_bat= 56.02, Fy=-0.10, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 244.10, L= 524.88, L_straight= 443.86, slack= 81.02, T_bat= 16.41, Fy=-0.16, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 244.20, L= 524.89, L_straight= 443.80, slack= 81.08, T_bat= 56.06, Fy=-0.10, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 244.30, L= 524.90, L_straight= 443.75, slack= 81.15, T_bat= 16.37, Fy=-0.16, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 244.40, L= 524.91, L_straight= 443.69, slack= 81.22, T_bat= 56.09, Fy=-0.10, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 244.50, L= 524.92, L_straight= 443.64, slack= 81.29, T_bat= 16.34, Fy=-0.16, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 244.60, L= 524.93, L_straight= 443.58, slack= 81.35, T_bat= 56.13, Fy=-0.10, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 244.70, L= 524.94, L_straight= 443.52, slack= 81.42, T_bat= 16.31, Fy=-0.16, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 244.80, L= 524.95, L_straight= 443.47, slack= 81.48, T_bat= 56.16, Fy=-0.10, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 244.90, L= 524.97, L_straight= 443.41, slack= 81.55, T_bat= 16.28, Fy=-0.16, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 245.00, L= 524.97, L_straight= 443.36, slack= 81.62, T_bat= 56.20, Fy=-0.10, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 245.10, L= 524.99, L_straight= 443.30, slack= 81.69, T_bat= 16.25, Fy=-0.17, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 245.20, L= 525.00, L_straight= 443.24, slack= 81.75, T_bat= 56.23, Fy=-0.10, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 245.30, L= 525.01, L_straight= 443.19, slack= 81.82, T_bat= 16.22, Fy=-0.17, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 245.40, L= 525.02, L_straight= 443.13, slack= 81.89, T_bat= 56.26, Fy=-0.10, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 245.50, L= 525.03, L_straight= 443.08, slack= 81.95, T_bat= 16.18, Fy=-0.17, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 245.60, L= 525.04, L_straight= 443.02, slack= 82.02, T_bat= 56.30, Fy=-0.10, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 245.70, L= 525.05, L_straight= 442.96, slack= 82.09, T_bat= 16.15, Fy=-0.17, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 245.80, L= 525.06, L_straight= 442.91, slack= 82.15, T_bat= 56.33, Fy=-0.10, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 245.90, L= 525.07, L_straight= 442.85, slack= 82.22, T_bat= 16.12, Fy=-0.17, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 246.00, L= 525.08, L_straight= 442.79, slack= 82.29, T_bat= 56.37, Fy=-0.11, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 246.10, L= 525.09, L_straight= 442.74, slack= 82.36, T_bat= 16.09, Fy=-0.17, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 246.20, L= 525.10, L_straight= 442.68, slack= 82.42, T_bat= 56.40, Fy=-0.11, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 246.30, L= 525.12, L_straight= 442.63, slack= 82.49, T_bat= 16.06, Fy=-0.17, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 246.40, L= 525.12, L_straight= 442.57, slack= 82.55, T_bat= 56.44, Fy=-0.11, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 246.50, L= 525.14, L_straight= 442.51, slack= 82.62, T_bat= 16.03, Fy=-0.17, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 246.60, L= 525.15, L_straight= 442.46, slack= 82.69, T_bat= 56.47, Fy=-0.11, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 246.70, L= 525.16, L_straight= 442.40, slack= 82.76, T_bat= 15.99, Fy=-0.17, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 246.80, L= 525.17, L_straight= 442.35, slack= 82.82, T_bat= 56.51, Fy=-0.11, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 246.90, L= 525.18, L_straight= 442.29, slack= 82.89, T_bat= 15.96, Fy=-0.17, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
IC_L_7: t= 247.00, L= 525.19, L_straight= 442.23, slack= 82.96, T_bat= 56.54, Fy=-0.11, desired=  1.00, ret=  0.13, exp=T_HARD_ACC
IC_L_7: t= 247.10, L= 525.20, L_straight= 442.18, slack= 83.02, T_bat= 15.93, Fy=-0.17, desired= -1.00, ret=  0.08, exp=PILOT_ASC_REMOVE_SLACK_ACC
